Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Hp,11.597120201717305,-0.3252374272349475,1.122963301618842,-0.2896242706828367,NA,NA
B230307C23Rik,699.6884211036252,-0.32531336754452533,0.14022717573910454,-2.3199024428030794,0.020346155408256097,0.11637279926306227
Rexo2,4581.596059751978,-0.32549508222977114,0.11357327648692636,-2.8659478030224785,0.0041576279137179135,0.036881163204197306
Nop58,10138.070872445838,-0.32574737337610216,0.1281232779990852,-2.542452694493408,0.011007750071544092,0.07505430370261773
Wwc2,61.93649316508262,-0.3258109084410136,0.3307731502257297,-0.9849980514399985,0.32462502809743715,0.6247708836805106
Scin,2.146165191304008,-0.32583352126057885,1.5739680643668545,-0.2070140612361464,0.8359988770816177,NA
Ostf1,11018.328807692049,-0.32606385223803525,0.10591861370390185,-3.078437687539557,0.0020808904251837,0.021705144688317014
Larp1b,1088.5741391030663,-0.32614762304050526,0.07662117759112115,-4.256625038849562,2.075359878612583e-5,4.778106510003114e-4
Rps26,66298.76466952352,-0.3263471949156073,0.0837741000735656,-3.8955619293913983,9.797132457884389e-5,0.0017262764510743971
G6pc3,2215.9365396188323,-0.3264377805525242,0.08249514882077537,-3.957054265842053,7.587969778951132e-5,0.0014012717805508964
Lsm6,2832.5547394445784,-0.32666609196276053,0.13900698575823575,-2.349997665087897,0.01877352883465404,0.1103240372071735
Mirlet7a-1,2.24133321662731,-0.3269123008966054,0.9806636305680635,-0.3333582389582825,0.7388638825112961,NA
St13,6983.628207822126,-0.32699160669195076,0.10108059246373031,-3.2349593400858008,0.0012166005445973644,0.014236240960447847
Hmgn2,8227.74233552743,-0.3272564463063097,0.15148733973925368,-2.1602890833623265,0.030750297537421402,0.15447517991216336
Ercc6l,328.6577119622031,-0.3273572341091938,0.1510654176366822,-2.1669898990151397,0.030235624331358665,0.15298120653840586
Ptms,2197.224241523296,-0.3275266349774185,0.19738445967435297,-1.6593334425505206,0.09704861992333465,0.3217637569130361
Prss8,1.219406524147176,-0.3277411649285099,2.0685217140392327,-0.1584422163442147,0.874108350053226,NA
Stag3,221.42831616944895,-0.3280207139322356,0.40065701578548796,-0.8187070262307802,0.41295358691892026,0.6975751452089117
1700020L24Rik,85.50905952745141,-0.3281985670659064,0.23305254656549168,-1.4082599478211542,0.1590541108583393,0.4278305924404251
Umps,3264.45222728389,-0.32881150031229583,0.09698793526334908,-3.3902309541849887,6.983376396205148e-4,0.009076444084872763
Mrpl36,2484.429746710716,-0.3289402928415889,0.14758040555442062,-2.22888866313822,0.025821313615609253,0.1370100521657751
Smim15,3415.182629239361,-0.328956588178779,0.20628460192189163,-1.5946735001739798,0.1107852669261334,0.34887138108454546
Ppat,3329.2916254601396,-0.32899875643097776,0.11336986078987206,-2.9019948876956634,0.003707945913630199,0.03381356801237494
Smad3,5798.495546820362,-0.32944437682893635,0.11698749625503063,-2.816064856288176,0.004861585132075917,0.041495407730974807
Lsm2,1301.0385735627224,-0.32952146288699435,0.15685414169943196,-2.1008145485787177,0.035657248830996226,0.17159125559559474
Ttc8,78.12350209589012,-0.3296011056054506,0.23421573345058158,-1.4072543323610447,0.15935198576949475,0.428200918653
Rimbp3,21.51182150476877,-0.32960937924232814,0.3486157130579409,-0.9454805589544557,0.34441359147499856,0.644059187757736
Cyb5r4,3471.946659852056,-0.3296811608777518,0.13505928334552253,-2.441010737738979,0.014646219275534488,0.09224888525072056
A630089N07Rik,201.05464664093648,-0.3298969099084172,0.1881874431205814,-1.7530229670905049,0.0795980648517493,0.2855493879535589
Wdr61,2374.229953261103,-0.32998034999731535,0.14457049586169599,-2.282487502242453,0.022460574509570317,0.12466420380054136
Adgre4,4.391299161106306,-0.33033016803557497,3.306406684343884,-0.09990609128626442,0.9204188804021952,0.9750078122368026
Slc32a1,3.365964505307465,-0.33034803284769604,1.6338182770692635,-0.2021938654280897,0.8397651687694716,NA
Ptrhd1,402.21651511577545,-0.33113133755635715,0.1520226458109836,-2.1781711256891767,0.02939329889333884,0.1494134715025867
Blk,163.26580981570086,-0.3311429747842056,1.5905464867654941,-0.2081944649462034,NA,NA
Mir8105,1.2474727906481982,-0.33144145323147384,1.9336448710499512,-0.1714076137732076,0.8639032684526334,NA
Mid1ip1,1237.1251444554182,-0.3321462178379195,0.10630697967081594,-3.1244064958521474,0.0017816413722414898,0.019110663546847796
Polr3k,1703.918353643535,-0.33245490243466763,0.16346911811196385,-2.033747451961914,0.04197706513859751,0.1904683817860901
Echdc3,3.467275130237574,-0.33253822519687026,1.178553608139379,-0.28215791195265116,0.7778224290286689,NA
Il11,3.919310970852186,-0.3325536500655416,0.9242925958616163,-0.35979261497333365,0.7190022262740692,NA
Dnajc2,5964.156728761612,-0.3326638423256749,0.09683355857622035,-3.4354189520343414,5.916384037651521e-4,0.00784257043172784
Gm11978,14.249396990977178,-0.3328268084803639,1.2301575319014622,-0.27055624978852216,0.7867323487117639,0.9226181709745649
Rpe,2129.3165465388797,-0.3328418560339104,0.17660204347750927,-1.8846999133183795,0.059470364084320174,0.23811960996919732
A930041C12Rik,14.561079962112462,-0.33291660776695614,0.5828331997720608,-0.5712039188864942,0.567861422068916,0.8053293985189826
Glipr2,9595.29666055931,-0.33328106383228906,0.06620821612777929,-5.033832405166597,4.807700297631892e-7,1.7772423411583913e-5
Hist1h2bh,13.363304099553252,-0.33330655414247845,0.6301917902522172,-0.5288970108751838,0.5968768956592015,0.8209061645829931
Mtfr2,92.66601317082728,-0.3334135247228787,0.2677498695787815,-1.2452425289595768,0.21304261396799784,0.5040855805705942
Cacybp,5170.486853068401,-0.3334194120892559,0.1874398119496051,-1.7788078670229286,0.07527126697755325,0.27669306595372645
1810022K09Rik,1676.6059869424837,-0.3334702041266373,0.2921136709915601,-1.1415768491583953,0.2536299515772264,0.5528358863559663
Dera,2699.354869048395,-0.33353343904680494,0.11088875777781214,-3.0078201409299403,0.0026312881616026747,0.02597111138119155
Hmox1,133.426968181442,-0.33357181488491433,0.41129869893407983,-0.8110208365584375,0.41735370499664715,0.7007766843040549
Thrb,88.03795622718225,-0.3336680323599484,0.34142892402833364,-0.9772693784204961,0.3284358087071959,0.6288874696526434
2810006K23Rik,605.7053413506895,-0.33388012545310525,0.13412181757720953,-2.489379666070372,0.012796622964086358,0.08409724331046048
Gm4737,412.76271752386555,-0.3339067038579851,0.24876945064297412,-1.3422335539792514,0.17952028013837917,0.45823331376463206
Fads6,83.64870235039486,-0.3339144080665468,0.2753752189675546,-1.212579727829066,0.22529054337875518,0.5189455176255688
C1d,1979.4026152268689,-0.3339489092496846,0.17437637937854666,-1.9151040435627371,0.05547923625956012,0.22740800853918666
Sdcbp,10493.40727680009,-0.33395465919655054,0.11838230746152963,-2.8209845403214064,0.004787651006686977,0.04093924177862206
Neto2,192.41985564769445,-0.33415316143894197,0.32462371056491707,-1.029355375358878,0.3033127105887645,0.6051555477225664
Txnl1,3624.914239291185,-0.3343321054983018,0.15123367853700348,-2.2106987592482468,0.027056704518032677,0.14123744578483108
Mir6900,1.5154790908372247,-0.3343432861629381,1.4333878308054868,-0.23325388912717027,0.8155642622025672,NA
Snd1,11763.870738439507,-0.3346959506927653,0.14274243746582202,-2.344754346603506,0.01903961937625505,0.11151321842209966
Lamp2,1324.1721915422982,-0.33470217132019603,0.17756151899080103,-1.884992723775561,0.05943082018895082,0.2380974874083954
Slc19a1,2528.664756317734,-0.3347505458430025,0.09353908997431377,-3.57872356824218,3.452764333520651e-4,0.005018878000064598
Cenpa,3042.996271327328,-0.33494570015738556,0.2457451366223875,-1.3629799749488587,0.17288882178667225,0.4480832674263726
Psmb2,5459.846333908968,-0.33502025645044076,0.08692967049736357,-3.853922999289424,1.1624016621299017e-4,0.002003854490947582
Cxxc5,2175.4701632777533,-0.3350279211148894,0.11017997661142889,-3.0407332749436904,0.0023600279485410476,0.023876534901915727
Slc5a11,28.468214424428425,-0.33525277307312473,0.35431824736999484,-0.9461911023821443,0.3440511235439769,0.6438026066281728
Cox6c,6131.57371950102,-0.33531828317891993,0.19702470875703385,-1.7019098025538837,0.08877227791817423,0.30373155608852076
Emilin2,11.881011125453915,-0.3354036550088227,1.2454860160405907,-0.26929540010017405,NA,NA
Slc40a1,1.6622652820353156,-0.33557454791858377,1.9373596302777794,-0.17321231570747087,0.862484543427758,NA
Far1os,50.27033753821495,-0.3355785724613008,0.25679042740005775,-1.306818855589573,0.19127423977526292,0.4744012289002232
Pcyox1,1070.332964906084,-0.33574908654982205,0.0953947033511766,-3.5195778670627935,4.322341373171122e-4,0.006063325765695513
Prss41,112.5466977472998,-0.33577282083980964,0.342397834402046,-0.9806511230603835,0.3267648144995217,0.627564285241107
Pbdc1,2027.0391022319059,-0.3358219664218231,0.11672175204769689,-2.877115537852736,0.004013286226955285,0.03584369927486407
Hscb,1331.2435620066703,-0.3359578951632298,0.0898171425651441,-3.7404651892544964,1.8367998528368555e-4,0.0029655737416390197
Scamp1,275.3167303893695,-0.33602635524704516,0.22002971010024122,-1.5271862835885124,0.12671469608350572,0.37544058795113294
Rmi2,498.91380660385624,-0.3361387059298352,0.13780274399647513,-2.4392744018104118,0.014716788474430049,0.09262841954364741
Galk1,2406.2435951881444,-0.3363005787557894,0.09772480033870481,-3.4413022855017736,5.789213847061665e-4,0.00771784908868278
AI597479,1591.0350649865238,-0.3366802642818662,0.16106414735152458,-2.0903489064332685,0.03658646902270453,0.1742792292949477
Set,23263.716176600814,-0.3367215210825668,0.07140091261267849,-4.715927412708951,2.4061221230812487e-6,7.306051513859288e-5
Spata24,237.2967463133967,-0.3370256634099928,0.14312770138223385,-2.3547200168466276,0.018536666522710903,0.1094836531581887
Naa50,4280.153868249796,-0.3371164960524675,0.1379442830096603,-2.4438598591929983,0.014531069785537804,0.09170690480521108
4930453N24Rik,3550.40749663987,-0.33715292420581794,0.14348056988756336,-2.3498158982085404,0.018782698517464485,0.11033160463594958
Txn1,4757.542842872349,-0.33724760656534014,0.14801590469121287,-2.278455192155855,0.02269947125321892,0.12559177810377803
Prtg,4.115739576456982,-0.3374223950533809,1.150752368785125,-0.293218944584581,0.7693548044876316,0.9127794882359516
Rfc5,1790.7989024384938,-0.3375125367879928,0.09263244158530913,-3.643567318444945,2.6888528491996166e-4,0.004055879545592267
Cmtm3,482.3644896783323,-0.33751364859807065,0.10538975127019255,-3.202528182581733,0.0013622696996923344,0.015515908263867612
Cdc42,30825.32249172615,-0.33754259554243743,0.1144957558678282,-2.9480795421979695,0.0031975477903924336,0.030043443458276173
Dgcr6,387.8594251701816,-0.3375486240960368,0.15510375638909119,-2.176276267927818,0.029534608990854274,0.14990045563958598
Dus2,1344.9943257881341,-0.33793745139876924,0.07816754960144888,-4.32324478791779,1.5375097558825816e-5,3.660214551504146e-4
Atp5e,9712.115208127156,-0.3380657916718913,0.13337658644075723,-2.5346711944982356,0.011255291612501706,0.07640716391454844
Cdk6,524.3999716562613,-0.33821713971090633,0.19658657296878798,-1.720448831287196,0.08535088722944942,0.2971255208748652
Moxd2,2.3728021716348087,-0.3382896364190904,1.4019352225288881,-0.2413019025293229,0.8093211364475611,NA
Slc14a1,4808.270152856642,-0.3382912141573792,0.056172838708958756,-6.022327194645171,1.7192688994163592e-9,1.1626244470545987e-7
Mamdc2,0.949202492855189,-0.33856101191574006,4.147146126299941,-0.08163710696584549,0.9349352926720327,NA
Sdc3,2334.6423789817773,-0.3389106450443445,0.22351262944596031,-1.5162930429677777,0.12944527002309275,0.3796301885152425
Dsel,324.5333297808815,-0.3389408713606081,0.2118482888769492,-1.5999226293372604,0.10961574849851861,0.3463659700862898
Lepr,1.9237046314583435,-0.3389678220427153,1.6065027853008398,-0.21099734475669701,0.8328893432937489,NA
Tdh,1.4290746414337634,-0.33901101270829526,1.8916064714178649,-0.17921857311800563,0.8577660805879868,NA
Hif3a,288.4090844556786,-0.3392153997028,0.184736060741281,-1.8362164828114644,0.06632564586147038,0.2548337322921084
Xrcc5,2964.1801448865253,-0.3392947751733135,0.09129985521204691,-3.716268491174387,2.0218672812142278e-4,0.0032271491678947275
Katnb1,2740.05973334623,-0.3393907819733305,0.09421548093674655,-3.602282539970128,3.1543524693586816e-4,0.004642968019567069
Slc22a17,399.94252509465684,-0.33941933108458816,0.12214347762119984,-2.7788576000531102,0.005455043304498291,0.04504996824564429
Mpv17l,45.782609814824625,-0.3395872985766106,0.3303741681536506,-1.0278869576106662,0.30400300531013713,0.6061871892209828
Ctsa,15335.681705646834,-0.3399495140666362,0.09532069578120056,-3.5663767587991324,3.61950906423605e-4,0.005228677799914988
Tmem39b,1144.9553583117395,-0.3401309144184803,0.0925504460611838,-3.675086711020545,2.3776864728049796e-4,0.003679390688826732
Itgb3bp,528.0939876092677,-0.34024044880423826,0.21962316130196938,-1.5492011260890055,0.12133337886621652,0.36611869742817393
Mea1,2667.2470667747825,-0.34085609174513326,0.13804499368419912,-2.4691666292868124,0.013542814002498063,0.087382624541144
Pdk3,1527.1452451305067,-0.34144175669669335,0.11777671257965001,-2.899060002763986,0.00374283259394714,0.03399881288129271
Gca,23.962034497817477,-0.34156566941591426,0.46698224479474326,-0.7314318118583836,0.46451544023185426,0.7363024722415917
Oxr1,3097.292808930614,-0.3416030175788525,0.15266446984465026,-2.2376065493592847,0.02524672408817375,0.1346299595376214
Faah,16947.944714853053,-0.34168397429328207,0.07765943419102209,-4.399774191669077,1.083635784871537e-5,2.6990629389024513e-4
Tank,5575.237453976079,-0.3416857546903761,0.19628377018091417,-1.7407743614026028,0.08172313775672674,0.28986810413348885
Mgam,23.84183085579334,-0.34179443996233333,0.3647374116253858,-0.9370972899083444,0.34870851535936215,0.6476345758259721
Mir30c-1,3.9565091572184126,-0.341855122893938,0.8555712232193803,-0.39956360571314076,0.6894779667946216,NA
Oprm1,8.619675481596287,-0.3419337825911263,0.5720896618856112,-0.5976926439539396,0.5500450346610689,0.7937660201222312
Il1rap,868.0745903421968,-0.3420676152681072,0.1526235091605777,-2.2412511489839497,0.02500981134991233,0.13372320064021115
Anxa9,36.898993181454756,-0.342421721015755,0.366125230817259,-0.9352584640272035,0.34965511539974564,0.6479986744162752
Slc8b1,892.1096486553674,-0.3428914933093094,0.09752643980240039,-3.515882400752518,4.3829507485827404e-4,0.006129125332533587
Gmds,593.2571370294094,-0.34299871451018527,0.09440558215650142,-3.6332461140017873,2.798778263610669e-4,0.004203572761161174
Prdx1,9487.344492266511,-0.3430150918542314,0.17663856819095763,-1.9419037154072154,0.05214875754684863,0.21840945774170845
Lrrc69,8.738968581449434,-0.3431447173765972,0.7049064828024054,-0.486794668155698,0.6264038492051669,0.8381189167993057
Cetn2,2524.2162844116256,-0.3431790539537375,0.1782335431024734,-1.9254459513068787,0.054173591556215164,0.22382583665994682
Becn2,1.211544814766467,-0.3434031116747092,2.207635246858565,-0.1555524682636623,0.876385793581165,NA
Cetn3,3128.480292462812,-0.34392617201656656,0.21695664995998823,-1.5852299161145529,0.11291410576135243,0.35317925782479537
Icos,3637.83534982066,-0.3441507632108614,0.13532889433019668,-2.54306934904196,0.01098834176968803,0.07499503076162509
H2-Q5,2411.704406665659,-0.3441591252719245,0.15027510075535513,-2.290193941258497,0.0220100765019818,0.12309111101667647
AW112010,5457.184453297577,-0.34428813731008806,0.22220674697375142,-1.5494045162848171,0.12128450878785073,0.3661154266691801
Cdh17,4.108515013521087,-0.3444318341482444,0.8897540476966679,-0.38710903877300146,0.6986754863217144,0.877713866714329
Pgm1,1706.1466747958013,-0.34450855054362856,0.09969922619045057,-3.4554786803011956,5.493166321531327e-4,0.007400706657246922
Gapdh,34015.598648135434,-0.3450713725998157,0.07590245543649253,-4.546247820514007,5.461073135391874e-6,1.4878839514103462e-4
Ms4a8a,5.928250275899095,-0.3451482043998792,0.7718979903025017,-0.44714225031809957,0.6547723549085288,0.8549909910456703
Zfp821,553.1200333209902,-0.34542692627544486,0.13981634160732878,-2.470576202355294,0.013489557558385856,0.08713743733377259
Ptgs2os2,1.798129440777137,-0.3456597519666268,1.8868445568970464,-0.18319460959469347,0.8546453237181888,NA
Dpf1,2.123621665720848,-0.3459908672007586,1.6216428956980797,-0.21335823572415896,0.8310475535335665,NA
Rufy3,658.5633857064556,-0.3460977234241463,0.09527699472382072,-3.632542403624078,2.806424400361501e-4,0.004210538987809249
Samhd1,34804.947282734734,-0.3464789426585723,0.07961333260440354,-4.352021593923428,1.3488797276510796e-5,3.255451453044795e-4
Lcn4,2213.6011549301265,-0.34650681858237936,0.1691052592247609,-2.049059977027863,0.04045625047653038,0.18604027403760584
Abcb10,306.0843127097069,-0.346840988173183,0.1627488363198994,-2.131142661391641,0.03307739104525532,0.16200745971010636
